glob_id,label,pref_label,label_type,Latitude,Longitude
GLOB_566,Cochin Chine,Đàng Trong,ALT,11.73196,109.2763
GLOB_566,Couchim China,Đàng Trong,ALT,11.73196,109.2763
GLOB_566,Coetchenchina,Đàng Trong,ALT,11.73196,109.2763
GLOB_566,Coutchenchina,Đàng Trong,ALT,11.73196,109.2763
GLOB_566,Coutchenschijna,Đàng Trong,ALT,11.73196,109.2763
GLOB_566,Couchin China,Đàng Trong,ALT,11.73196,109.2763
GLOB_766,Đảo Long Châu,Đảo Long Châu,PREF,20.62389,107.15778
GLOB_766,Noorwegen,Đảo Long Châu,ALT,20.62389,107.15778
GLOB_766,Voorweegen,Đảo Long Châu,ALT,20.62389,107.15778
GLOB_741,Dashtestān,Dashtestān,PREF,29.08333,51.6
GLOB_741,Dasht-e Bar,Dashtestān,ALT,29.08333,51.6
GLOB_741,Desictan,Dashtestān,ALT,29.08333,51.6
GLOB_741,Desistan,Dashtestān,ALT,29.08333,51.6
GLOB_45_HUM_1,Daucke,Daucke,PREF,-10.81464,122.66477
GLOB_45_HUM_1,Dauw,Daucke,ALT,-10.81464,122.66477
GLOB_45_HUM_1,Doucke,Daucke,ALT,-10.81464,122.66477
GLOB_45_HUM_1,Doecke,Daucke,ALT,-10.81464,122.66477
GLOB_45_HUM_1,Doy,Daucke,ALT,-10.81464,122.66477
GLOB_45_HUM_1,Ndao,Daucke,ALT,-10.81464,122.66477
GLOB_633,Dawei,Dawei,PREF,14.0823,98.19151
GLOB_633,Tavoy,Dawei,ALT,14.0823,98.19151
GLOB_633,Tawaij,Dawei,ALT,14.0823,98.19151
GLOB_633,Tavay,Dawei,ALT,14.0823,98.19151
GLOB_633,Tawaay,Dawei,ALT,14.0823,98.19151
GLOB_826,Deccan (India),Deccan (India),PREF,14,77
GLOB_826,Deccan,Deccan (India),ALT,14,77
GLOB_826_GEO_1,Deccan plateau (India),Deccan plateau (India),PREF,14,77
GLOB_826_GEO_1,Deccan,Deccan plateau (India),ALT,14,77
GLOB_826_HUM_1,Deccan province (Mughal India),Deccan province (Mughal India),PREF,19.87757,75.34226
GLOB_826_HUM_1,Deccan,Deccan province (Mughal India),ALT,19.87757,75.34226
GLOB_181,Delhi (India),Delhi (India),PREF,28.65195,77.23149
GLOB_181,Delhi,Delhi (India),ALT,28.65195,77.23149
GLOB_181,Dillij,Delhi (India),ALT,28.65195,77.23149
GLOB_181,Sjahjahanabad,Delhi (India),ALT,28.65195,77.23149
GLOB_181,Dhillij,Delhi (India),ALT,28.65195,77.23149
GLOB_382,Demak,Demak,PREF,-6.892685,110.639505
GLOB_382,Damack,Demak,ALT,-6.892685,110.639505
GLOB_382,Damak,Demak,ALT,-6.892685,110.639505
GLOB_382,De Mak,Demak,ALT,-6.892685,110.639505
GLOB_382,Qalladamacq,Demak,ALT,-6.892685,110.639505
GLOB_382,Qualla Damacq,Demak,ALT,-6.892685,110.639505
GLOB_382,Qualla Damak,Demak,ALT,-6.892685,110.639505
GLOB_382,Qualladamacq,Demak,ALT,-6.892685,110.639505
GLOB_382,Qualladamak,Demak,ALT,-6.892685,110.639505
GLOB_248,Desa Combir Kasestoren,Desa Combir Kasestoren,PREF,-4.51806,129.94306
GLOB_248,Kaitortorre,Desa Combir Kasestoren,ALT,-4.51806,129.94306
GLOB_248,Keizerstoren,Desa Combir Kasestoren,ALT,-4.51806,129.94306
GLOB_248,Tortorre,Desa Combir Kasestoren,ALT,-4.51806,129.94306
GLOB_248,Caytortorre,Desa Combir Kasestoren,ALT,-4.51806,129.94306
GLOB_919,Devenampatnam,Devenampatnam,PREF,11.74476,79.78512
GLOB_919,Tegenapatam,Devenampatnam,ALT,11.74476,79.78512
GLOB_919,Tegenapatnam,Devenampatnam,ALT,11.74476,79.78512
GLOB_919,Tegene,Devenampatnam,ALT,11.74476,79.78512
GLOB_919,Tegenepatnam,Devenampatnam,ALT,11.74476,79.78512
GLOB_919,Tegnapatnam,Devenampatnam,ALT,11.74476,79.78512
GLOB_919,Tengapatnam,Devenampatnam,ALT,11.74476,79.78512
GLOB_919,Tengenapatnam,Devenampatnam,ALT,11.74476,79.78512
GLOB_868,Devinuwara,Devinuwara,PREF,5.9282,80.5888
GLOB_868,Deondere,Devinuwara,ALT,5.9282,80.5888
GLOB_868,Dondure,Devinuwara,ALT,5.9282,80.5888
GLOB_868,Dondere,Devinuwara,ALT,5.9282,80.5888
GLOB_868,Dondra,Devinuwara,ALT,5.9282,80.5888
GLOB_684,Devipattinam,Devipattinam,PREF,9.47763,78.89558
GLOB_684,Devipattanam,Devipattinam,ALT,9.47763,78.89558
GLOB_684,Tewipatnam,Devipattinam,ALT,9.47763,78.89558
GLOB_348,Dhaka (Bangladesh),Dhaka (Bangladesh),PREF,23.70851,90.406823
GLOB_348,Daca,Dhaka (Bangladesh),ALT,23.70851,90.406823
GLOB_348,Decca,Dhaka (Bangladesh),ALT,23.70851,90.406823
GLOB_348,Deka,Dhaka (Bangladesh),ALT,23.70851,90.406823
GLOB_348,Dhaka,Dhaka (Bangladesh),ALT,23.70851,90.406823
GLOB_348,Dhecca,Dhaka (Bangladesh),ALT,23.70851,90.406823
GLOB_348,Dekka,Dhaka (Bangladesh),ALT,23.70851,90.406823
GLOB_738,Dhanīakhāli,Dhanīakhāli,PREF,22.96984,88.09603
GLOB_738,Dhaniakhali,Dhanīakhāli,ALT,22.96984,88.09603
GLOB_738,Dhinniachalij,Dhanīakhāli,ALT,22.96984,88.09603
GLOB_925,Dianga,Dianga,PREF,22.2885,91.81101
GLOB_925,Diange,Dianga,ALT,22.2885,91.81101
GLOB_925,Diangu,Dianga,ALT,22.2885,91.81101
GLOB_909,Dingtai Wan,Dingtai Wan,PREF,24.23472,118.07694
GLOB_909,Ting-hai,Dingtai Wan,ALT,24.23472,118.07694
GLOB_898,Doelang,Doelang,PREF,0.9562,123.2395
GLOB_898,Dauw,Doelang,ALT,0.9562,123.2395
GLOB_898,Daeuw,Doelang,ALT,0.9562,123.2395
GLOB_932,Dompel,Dompel,PREF,0,0
GLOB_816,East Indies,East Indies,PREF,-6.131765,106.812079
GLOB_816,India,East Indies,ALT,-6.131765,106.812079
GLOB_816,Indië,East Indies,ALT,-6.131765,106.812079
GLOB_214,Edappalli,Edappalli,PREF,10.02197,76.30872
GLOB_214,Idapalli,Edappalli,ALT,10.02197,76.30872
GLOB_214,Repolim,Edappalli,ALT,10.02197,76.30872
GLOB_214,Repolin,Edappalli,ALT,10.02197,76.30872
GLOB_170,Elpaputi,Elpaputi,PREF,-3.19389,128.70194
GLOB_170,Elpaputih,Elpaputi,ALT,-3.19389,128.70194
GLOB_170,Kelaputi,Elpaputi,ALT,-3.19389,128.70194
GLOB_170,Quelkepouty,Elpaputi,ALT,-3.19389,128.70194
GLOB_170,Quelque Poete,Elpaputi,ALT,-3.19389,128.70194
GLOB_170_HUM_1,Elpaputi,Elpaputi,PREF,-3.19389,128.70194
GLOB_170_HUM_1,Elpaputih,Elpaputi,ALT,-3.19389,128.70194
GLOB_170_HUM_1,Kelaputi,Elpaputi,ALT,-3.19389,128.70194
GLOB_170_HUM_1,Quelkepouty,Elpaputi,ALT,-3.19389,128.70194
GLOB_170_HUM_1,Quelque Poete,Elpaputi,ALT,-3.19389,128.70194
GLOB_48,Eluru,Eluru,PREF,16.71311,81.10437
GLOB_48,Eloer,Eluru,ALT,16.71311,81.10437
GLOB_48,Elour,Eluru,ALT,16.71311,81.10437
GLOB_880,Eluvaitivu,Eluvaitivu,PREF,9.7006,79.808
GLOB_880,Eluvativu,Eluvaitivu,ALT,9.7006,79.808
GLOB_880,Ellewativo,Eluvaitivu,ALT,9.7006,79.808
GLOB_880,Woest Eijland,Eluvaitivu,ALT,9.7006,79.808
GLOB_326,Enamākkal,Enamākkal,PREF,10.51149,76.09365
GLOB_326,Enamakkal,Enamākkal,ALT,10.51149,76.09365
GLOB_326,Inemaka,Enamākkal,ALT,10.51149,76.09365
GLOB_326,Inemake,Enamākkal,ALT,10.51149,76.09365
GLOB_326,Innemaka,Enamākkal,ALT,10.51149,76.09365
GLOB_326_HUM_1,Enamākkal,Enamākkal,PREF,10.51149,76.09365
GLOB_326_HUM_1,Enamakkal,Enamākkal,ALT,10.51149,76.09365
GLOB_326_HUM_1,Inemaka,Enamākkal,ALT,10.51149,76.09365
GLOB_326_HUM_1,Inemake,Enamākkal,ALT,10.51149,76.09365
GLOB_326_HUM_1,Innemaka,Enamākkal,ALT,10.51149,76.09365
GLOB_326_GEO_1,Enamākkal,Enamākkal,PREF,10.51149,76.09365
GLOB_326_GEO_1,Enamakkal,Enamākkal,ALT,10.51149,76.09365
GLOB_326_GEO_1,Inemaka,Enamākkal,ALT,10.51149,76.09365
GLOB_326_GEO_1,Inemake,Enamākkal,ALT,10.51149,76.09365
GLOB_326_GEO_1,Innemaka,Enamākkal,ALT,10.51149,76.09365
GLOB_325,England,England,PREF,52.103321,-0.420341
GLOB_325,Engeland,England,ALT,52.103321,-0.420341
GLOB_325,Engelandt,England,ALT,52.103321,-0.420341
GLOB_325,Engelant,England,ALT,52.103321,-0.420341
GLOB_739,Ermera,Ermera,PREF,-8.83028,125.38778
GLOB_739,Eremera,Ermera,ALT,-8.83028,125.38778
GLOB_515,Ethiopia,Ethiopia,PREF,9,39.5
GLOB_515,Abessie,Ethiopia,ALT,9,39.5
GLOB_515,Abessinië,Ethiopia,ALT,9,39.5
GLOB_515,Abessynië,Ethiopia,ALT,9,39.5
GLOB_515,Abissirien,Ethiopia,ALT,9,39.5
GLOB_515,Ethiopie,Ethiopia,ALT,9,39.5
GLOB_515,Ethiopië,Ethiopia,ALT,9,39.5
GLOB_340,Ezhimala,Ezhimala,PREF,12.02683,75.20432
GLOB_340,Cabo de Monte Daly,Ezhimala,ALT,12.02683,75.20432
GLOB_340,Erhimala,Ezhimala,ALT,12.02683,75.20432
GLOB_340_HUM_1,Ezhimala,Ezhimala,PREF,12.02683,75.20432
GLOB_340_HUM_1,Erhimala,Ezhimala,ALT,12.02683,75.20432
GLOB_527,False Bay,False Bay,PREF,-34.21666667,18.63333333
GLOB_527,Baay Fals,False Bay,ALT,-34.21666667,18.63333333
GLOB_527,Baay Vals,False Bay,ALT,-34.21666667,18.63333333
GLOB_527,Valse Baai,False Bay,ALT,-34.21666667,18.63333333
GLOB_918,Farilha,Farilha,PREF,0,0
GLOB_327,Fatwa,Fatwa,PREF,25.50958,85.30504
GLOB_327,Fetwa,Fatwa,ALT,25.50958,85.30504
GLOB_327,Fettuwa,Fatwa,ALT,25.50958,85.30504
GLOB_327,Fettua,Fatwa,ALT,25.50958,85.30504
GLOB_535,Fort Jacatra,Fort Jacatra,PREF,-6.144628,106.830611
GLOB_535,Jaccatra,Fort Jacatra,ALT,-6.144628,106.830611
GLOB_535,Jakatra,Fort Jacatra,ALT,-6.144628,106.830611
GLOB_829,Fort Saint David,Fort Saint David,PREF,11.74476,79.78512
GLOB_829,St. David,Fort Saint David,ALT,11.74476,79.78512
GLOB_E_57,Fort Tatas,Fort Tatas,PREF,-3.318443979,114.5896311
GLOB_E_57,Tatas,Fort Tatas,ALT,-3.318443979,114.5896311
GLOB_929,Fort Uring (Pulau Ela),Fort Uring (Pulau Ela),PREF,-3.648911,127.910887
GLOB_929,Ureng,Fort Uring (Pulau Ela),ALT,-3.648911,127.910887
GLOB_929,"Vlissingen, Redoute",Fort Uring (Pulau Ela),ALT,-3.648911,127.910887
GLOB_88,Fort Zeelandia,Fort Zeelandia,PREF,23.0018,120.160903
GLOB_88,An-Ping,Fort Zeelandia,ALT,23.0018,120.160903
GLOB_88,fort Oranje,Fort Zeelandia,ALT,23.0018,120.160903
GLOB_88,Fort Oranje,Fort Zeelandia,ALT,23.0018,120.160903
GLOB_88,fort Provintia,Fort Zeelandia,ALT,23.0018,120.160903
GLOB_88,fort Zeelandia,Fort Zeelandia,ALT,23.0018,120.160903
GLOB_88,Provintie,Fort Zeelandia,ALT,23.0018,120.160903
GLOB_88,Zeelandia,Fort Zeelandia,ALT,23.0018,120.160903
GLOB_785,Foya,Foya,PREF,0.07229,127.88759
GLOB_785,Foja,Foya,ALT,0.07229,127.88759
GLOB_114,Fukuoka,Fukuoka,PREF,33.6,130.41667
GLOB_114,Fakata,Fukuoka,ALT,33.6,130.41667
GLOB_114,Hakata,Fukuoka,ALT,33.6,130.41667
GLOB_114,Facatta,Fukuoka,ALT,33.6,130.41667
GLOB_114,Fakkatta,Fukuoka,ALT,33.6,130.41667
GLOB_114,博多,Fukuoka,ALT,33.6,130.41667
GLOB_113,Fuzhou,Fuzhou,PREF,26.058633,119.306345
GLOB_113,Fu-Tsjou,Fuzhou,ALT,26.058633,119.306345
GLOB_113,Hoccheo,Fuzhou,ALT,26.058633,119.306345
GLOB_113,Hocheo,Fuzhou,ALT,26.058633,119.306345
GLOB_113,Fu-tsjou,Fuzhou,ALT,26.058633,119.306345
GLOB_113,Hocksieu,Fuzhou,ALT,26.058633,119.306345
GLOB_113,福州,Fuzhou,ALT,26.058633,119.306345
GLOB_113,Hochieuw,Fuzhou,ALT,26.058633,119.306345
GLOB_113,Hocksieuw,Fuzhou,ALT,26.058633,119.306345
GLOB_113,Hocsiuw,Fuzhou,ALT,26.058633,119.306345
GLOB_113,Hockseuw,Fuzhou,ALT,26.058633,119.306345
GLOB_113,Hockcheeuw,Fuzhou,ALT,26.058633,119.306345
GLOB_113,Hockzeo,Fuzhou,ALT,26.058633,119.306345
GLOB_113,Houcksieuw,Fuzhou,ALT,26.058633,119.306345
GLOB_113,Hockseo,Fuzhou,ALT,26.058633,119.306345
GLOB_51,Galle,Galle,PREF,6.033871,80.217612
GLOB_51,Gaalen,Galle,ALT,6.033871,80.217612
GLOB_51,Gale,Galle,ALT,6.033871,80.217612
GLOB_51,Galen,Galle,ALT,6.033871,80.217612
GLOB_51,Galo,Galle,ALT,6.033871,80.217612
GLOB_51,Puncto Galle,Galle,ALT,6.033871,80.217612
GLOB_51,Punto de Galle,Galle,ALT,6.033871,80.217612
GLOB_51,Puncto Gaele,Galle,ALT,6.033871,80.217612
GLOB_51,Punto Galle,Galle,ALT,6.033871,80.217612
GLOB_51,Point de Galle,Galle,ALT,6.033871,80.217612
GLOB_51_HUM_1,Galle (city),Galle (city),PREF,6.033871,80.217612
GLOB_51_HUM_1,Gaalen,Galle (city),ALT,6.033871,80.217612
GLOB_51_HUM_1,Gale,Galle (city),ALT,6.033871,80.217612
GLOB_51_HUM_1,Galen,Galle (city),ALT,6.033871,80.217612
GLOB_51_HUM_1,Galle,Galle (city),ALT,6.033871,80.217612
GLOB_51_HUM_1,Galo,Galle (city),ALT,6.033871,80.217612
GLOB_51_HUM_1,Puncto Galle,Galle (city),ALT,6.033871,80.217612
GLOB_51_HUM_1,Punto de Galle,Galle (city),ALT,6.033871,80.217612
GLOB_51_HUM_1,Puncto Gaele,Galle (city),ALT,6.033871,80.217612
GLOB_51_HUM_1,Punto Galle,Galle (city),ALT,6.033871,80.217612
GLOB_51_HUM_1,Point de Galle,Galle (city),ALT,6.033871,80.217612
GLOB_562,Galle (korale),Galle (korale),PREF,6.033871,80.217612
GLOB_562,Gale Corle,Galle (korale),ALT,6.033871,80.217612
GLOB_562,Galle Korala,Galle (korale),ALT,6.033871,80.217612
GLOB_51_HUM_2,Galle Fort,Galle Fort,PREF,6.027469,80.217111
GLOB_51_HUM_2,Gaalen,Galle Fort,ALT,6.027469,80.217111
GLOB_51_HUM_2,Gale,Galle Fort,ALT,6.027469,80.217111
GLOB_51_HUM_2,Galen,Galle Fort,ALT,6.027469,80.217111
GLOB_51_HUM_2,Galle,Galle Fort,ALT,6.027469,80.217111
GLOB_51_HUM_2,Galo,Galle Fort,ALT,6.027469,80.217111
GLOB_557,Ganges River,Ganges River,PREF,23.83347,89.75
GLOB_557,Gangas,Ganges River,ALT,23.83347,89.75
GLOB_557,Ganges,Ganges River,ALT,23.83347,89.75
GLOB_50,Gebang,Gebang,PREF,-6.8193,108.7284
GLOB_50,Gabang,Gebang,ALT,-6.8193,108.7284
GLOB_784,Ghazīpur,Ghazīpur,PREF,25.58333,83.58526
GLOB_784,Gazipoer,Ghazīpur,ALT,25.58333,83.58526
GLOB_784,Gazipur,Ghazīpur,ALT,25.58333,83.58526
GLOB_784,Ghazipur,Ghazīpur,ALT,25.58333,83.58526
GLOB_883,Giants Tank,Giants Tank,PREF,8.86633,80.03969
GLOB_883,Reuzentank,Giants Tank,ALT,8.86633,80.03969
GLOB_883,Giant's Tank,Giants Tank,ALT,8.86633,80.03969
GLOB_884,Gintota,Gintota,PREF,6.061526,80.179031
GLOB_884,Gindure,Gintota,ALT,6.061526,80.179031
GLOB_884,Gendure,Gintota,ALT,6.061526,80.179031
GLOB_884,Guidure,Gintota,ALT,6.061526,80.179031
GLOB_884,Gandure,Gintota,ALT,6.061526,80.179031
GLOB_558,Girreway pattoe,Girreway pattoe,PREF,6.026388889,80.79055556
GLOB_558,Gerways,Girreway pattoe,ALT,6.026388889,80.79055556
GLOB_558,Ghierreway Pattoe,Girreway pattoe,ALT,6.026388889,80.79055556
GLOB_558,Girrewaij,Girreway pattoe,ALT,6.026388889,80.79055556
GLOB_558,Giruwayu Pattu,Girreway pattoe,ALT,6.026388889,80.79055556
GLOB_558,Girways,Girreway pattoe,ALT,6.026388889,80.79055556
GLOB_827,Goa (India),Goa (India),PREF,15.442015,73.881633
GLOB_827,Goa,Goa (India),ALT,15.442015,73.881633
GLOB_32,Gondewarom,Gondewarom,PREF,0,0
GLOB_32,Cangiwarom,Gondewarom,ALT,0,0
GLOB_32,Gondewaron,Gondewarom,ALT,0,0
GLOB_32,Goudewaron,Gondewarom,ALT,0,0
GLOB_32,Condewaron,Gondewarom,ALT,0,0
GLOB_563,Gontong Island,Gontong Island,PREF,1.18056,102.15528
GLOB_563,"Gontong, Poulo",Gontong Island,ALT,1.18056,102.15528
GLOB_563,"Gontong, Poulou",Gontong Island,ALT,1.18056,102.15528
GLOB_559,Gowa (Indonesia),Gowa (Indonesia),PREF,-5.31667,119.71667
GLOB_559,Goa (Makassar),Gowa (Indonesia),ALT,-5.31667,119.71667
GLOB_559,Goah,Gowa (Indonesia),ALT,-5.31667,119.71667
GLOB_559,Gowa,Gowa (Indonesia),ALT,-5.31667,119.71667
GLOB_556,Gresik,Gresik,PREF,-7.158806,112.646055
GLOB_556,Grece,Gresik,ALT,-7.158806,112.646055
GLOB_556,Gressic,Gresik,ALT,-7.158806,112.646055
GLOB_556,Grisee,Gresik,ALT,-7.158806,112.646055
GLOB_556,Grisse,Gresik,ALT,-7.158806,112.646055
GLOB_556,Grissé,Gresik,ALT,-7.158806,112.646055
GLOB_556,Grissec,Gresik,ALT,-7.158806,112.646055
GLOB_556,Grissee,Gresik,ALT,-7.158806,112.646055
GLOB_556,Grissick,Gresik,ALT,-7.158806,112.646055
GLOB_556,Grissicq,Gresik,ALT,-7.158806,112.646055
GLOB_556,Grissiess,Gresik,ALT,-7.158806,112.646055
GLOB_528_HUM_1,Groot Aijwieke,Groot Aijwieke,PREF,9.07916,76.49162
GLOB_528_HUM_1,Aywika,Groot Aijwieke,ALT,9.07916,76.49162
GLOB_528_HUM_1,Azhi Mukam,Groot Aijwieke,ALT,9.07916,76.49162
GLOB_33,Guangzhou,Guangzhou,PREF,23.146042,113.260689
GLOB_33,Cantaon,Guangzhou,ALT,23.146042,113.260689
GLOB_33,Canton,Guangzhou,ALT,23.146042,113.260689
GLOB_33,Guangcheu,Guangzhou,ALT,23.146042,113.260689
GLOB_33,Kanton,Guangzhou,ALT,23.146042,113.260689
GLOB_33,Kwantoeng,Guangzhou,ALT,23.146042,113.260689
GLOB_33,広州,Guangzhou,ALT,23.146042,113.260689
GLOB_493_GEO_1,Gulf of Khambhat,Gulf of Khambhat,PREF,20.73052,72.29749
GLOB_493_GEO_1,Cambaia,Gulf of Khambhat,ALT,20.73052,72.29749
GLOB_493_GEO_1,Cambaid,Gulf of Khambhat,ALT,20.73052,72.29749
GLOB_493_GEO_1,Cambaija,Gulf of Khambhat,ALT,20.73052,72.29749
GLOB_493_GEO_1,Cambait,Gulf of Khambhat,ALT,20.73052,72.29749
GLOB_493_GEO_1,Cambaja,Gulf of Khambhat,ALT,20.73052,72.29749
GLOB_493_GEO_1,Cambaya,Gulf of Khambhat,ALT,20.73052,72.29749
GLOB_493_GEO_1,Combait,Gulf of Khambhat,ALT,20.73052,72.29749
GLOB_493_GEO_1,Khambad,Gulf of Khambhat,ALT,20.73052,72.29749
GLOB_493_GEO_1,Khambat,Gulf of Khambhat,ALT,20.73052,72.29749
GLOB_493_GEO_1,Khambhat,Gulf of Khambhat,ALT,20.73052,72.29749
GLOB_493_GEO_1,Cambay,Gulf of Khambhat,ALT,20.73052,72.29749
GLOB_493_GEO_1,Kambait,Gulf of Khambhat,ALT,20.73052,72.29749
GLOB_52,Guntur,Guntur,PREF,16.29974,80.45729
GLOB_52,Goentoer,Guntur,ALT,16.29974,80.45729
GLOB_262,Gunung Keli,Gunung Keli,PREF,-4.54534,129.87594
GLOB_262,Kelie,Gunung Keli,ALT,-4.54534,129.87594
GLOB_262,"Noorwegen, Perk",Gunung Keli,ALT,-4.54534,129.87594
GLOB_640,Gunung Munara,Gunung Munara,PREF,-6.45306,106.62778
GLOB_640,Manara,Gunung Munara,ALT,-6.45306,106.62778
GLOB_640,Monara,Gunung Munara,ALT,-6.45306,106.62778
GLOB_640,Monarra,Gunung Munara,ALT,-6.45306,106.62778
GLOB_286,Gunung Pangrango,Gunung Pangrango,PREF,-6.77,106.96361
GLOB_286,Blauwe Berg,Gunung Pangrango,ALT,-6.77,106.96361
GLOB_286,Pangrango,Gunung Pangrango,ALT,-6.77,106.96361
GLOB_286,Pangerrano,Gunung Pangrango,ALT,-6.77,106.96361
GLOB_667,Gunung Penawangan,Gunung Penawangan,PREF,-7.13,110.51333
GLOB_667,Panawangang,Gunung Penawangan,ALT,-7.13,110.51333
GLOB_667,"Penawungan, Gunung",Gunung Penawangan,ALT,-7.13,110.51333
GLOB_667_HUM_1,Gunung Penawangan,Gunung Penawangan,PREF,-7.13,110.51333
GLOB_667_HUM_1,Panawangang,Gunung Penawangan,ALT,-7.13,110.51333
GLOB_667_HUM_1,"Penawungan, Gunung",Gunung Penawangan,ALT,-7.13,110.51333
GLOB_667_GEO_1,Gunung Penawangan,Gunung Penawangan,PREF,-7.13,110.51333
GLOB_667_GEO_1,Panawangang,Gunung Penawangan,ALT,-7.13,110.51333
GLOB_667_GEO_1,"Penawungan, Gunung",Gunung Penawangan,ALT,-7.13,110.51333
GLOB_917,Gunung Talang,Gunung Talang,PREF,-0.97614,100.68381
GLOB_917,Sulasih,Gunung Talang,ALT,-0.97614,100.68381
GLOB_917,Talang,Gunung Talang,ALT,-0.97614,100.68381
GLOB_419,Hà Nội,Hà Nội,PREF,21.013368,105.857964
GLOB_419,Katsiu,Hà Nội,ALT,21.013368,105.857964
GLOB_419,Catsiouw,Hà Nội,ALT,21.013368,105.857964
GLOB_419,Ke-cho,Hà Nội,ALT,21.013368,105.857964
GLOB_419,Catchouw,Hà Nội,ALT,21.013368,105.857964
GLOB_419,Ke-Cho,Hà Nội,ALT,21.013368,105.857964
GLOB_419,Hanoi,Hà Nội,ALT,21.013368,105.857964
GLOB_885,Hakmana,Hakmana,PREF,6.083098,80.648357
GLOB_885,Hakman,Hakmana,ALT,6.083098,80.648357
GLOB_885,Hackman,Hakmana,ALT,6.083098,80.648357
GLOB_886,Hammenhiel,Hammenhiel,PREF,9.711622,79.847881
GLOB_886,Hammerhiel,Hammenhiel,ALT,9.711622,79.847881
GLOB_886,Hamehiel,Hammenhiel,ALT,9.711622,79.847881
GLOB_886,Hamenhiel,Hammenhiel,ALT,9.711622,79.847881
GLOB_886,Ham en Hiel,Hammenhiel,ALT,9.711622,79.847881
GLOB_886,Fort Hammenhiel,Hammenhiel,ALT,9.711622,79.847881
GLOB_886_HUM_1,Hammenhiel,Hammenhiel,PREF,9.71169,79.84794
GLOB_886_HUM_1,Hammerhiel,Hammenhiel,ALT,9.71169,79.84794
GLOB_886_HUM_1,Hamehiel,Hammenhiel,ALT,9.71169,79.84794
GLOB_886_HUM_1,Hamenhiel,Hammenhiel,ALT,9.71169,79.84794
GLOB_886_HUM_1,Ham en Hiel,Hammenhiel,ALT,9.71169,79.84794
GLOB_886_HUM_1,Fort Hammenhiel,Hammenhiel,ALT,9.71169,79.84794
GLOB_886_GEO_1,Hammenhiel,Hammenhiel,PREF,9.711622,79.847881
GLOB_886_GEO_1,Hammerhiel,Hammenhiel,ALT,9.711622,79.847881
GLOB_886_GEO_1,Hamehiel,Hammenhiel,ALT,9.711622,79.847881
GLOB_886_GEO_1,Hamenhiel,Hammenhiel,ALT,9.711622,79.847881
GLOB_886_GEO_1,Ham en Hiel,Hammenhiel,ALT,9.711622,79.847881
GLOB_53,Hanwella,Hanwella,PREF,6.909205,80.082369
GLOB_53,fort Hanwella,Hanwella,ALT,6.909205,80.082369
GLOB_53,Hangewelle,Hanwella,ALT,6.909205,80.082369
GLOB_53,Hangwelle,Hanwella,ALT,6.909205,80.082369
GLOB_53,Hanwelle,Hanwella,ALT,6.909205,80.082369
GLOB_820,Hapitagama,Hapitagama,PREF,7.2019,80.124
GLOB_820,Happitigam Korala,Hapitagama,ALT,7.2019,80.124
GLOB_820,Happittigam Corle,Hapitagama,ALT,7.2019,80.124
GLOB_820,Happittigam Korale ,Hapitagama,ALT,7.2019,80.124
GLOB_820,Happitagam Corle ,Hapitagama,ALT,7.2019,80.124
GLOB_740,Haripal,Haripal,PREF,22.81883,88.11039
GLOB_740,Herriapaal,Haripal,ALT,22.81883,88.11039
GLOB_159,Harispur,Harispur,PREF,20.29541,86.71094
GLOB_159,Arsapour,Harispur,ALT,20.29541,86.71094
GLOB_159,Hariçpur,Harispur,ALT,20.29541,86.71094
GLOB_331,Hatumeten,Hatumeten,PREF,-3.51667,130.06667
GLOB_331,Watimeten,Hatumeten,ALT,-3.51667,130.06667
GLOB_331,Hatumetta,Hatumeten,ALT,-3.51667,130.06667
GLOB_331,Watoemetten,Hatumeten,ALT,-3.51667,130.06667
GLOB_819,Hazenspruit,Hazenspruit,PREF,0,0
GLOB_819,Haasespruit,Hazenspruit,ALT,0,0
GLOB_550,Helsingør,Helsingør,PREF,56.03606,12.6136
GLOB_550,Helsignoor,Helsingør,ALT,56.03606,12.6136
GLOB_550,Helsingör,Helsingør,ALT,56.03606,12.6136
GLOB_124,Heping Dao,Heping Dao,PREF,25.156956,121.765803
GLOB_124,Kelan,Heping Dao,ALT,25.156956,121.765803
GLOB_124,Kelang,Heping Dao,ALT,25.156956,121.765803
GLOB_124,Ki-Lung,Heping Dao,ALT,25.156956,121.765803
GLOB_124,Quelang,Heping Dao,ALT,25.156956,121.765803
GLOB_815,Hewagama,Hewagama,PREF,6.909205,80.082369
GLOB_815,Hewagam Korala,Hewagama,ALT,6.909205,80.082369
GLOB_815,Hewegam Korle,Hewagama,ALT,6.909205,80.082369
GLOB_815,Hewagam Korale,Hewagama,ALT,6.909205,80.082369
GLOB_815,Hewegam Corla,Hewagama,ALT,6.909205,80.082369
GLOB_554,Hijli,Hijli,PREF,21.79673,87.9113
GLOB_554,Cajurim,Hijli,ALT,21.79673,87.9113
GLOB_554,Hingelij,Hijli,ALT,21.79673,87.9113
GLOB_554,Hinsele,Hijli,ALT,21.79673,87.9113
GLOB_554,Hinseley,Hijli,ALT,21.79673,87.9113
GLOB_554,Cassuri,Hijli,ALT,21.79673,87.9113
GLOB_554_HUM_1,Hijli,Hijli,PREF,21.79673,87.9113
GLOB_554_HUM_1,Cajurim,Hijli,ALT,21.79673,87.9113
